Condition_Year_Make_Model,Price,Dealer_Make,Dealer,Vin,Stock
pre-owned 2024 mercedes-benz gla 250,"$39,259","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan frontier sv,"$39,290","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 toyota 4runner sr5,"$39,298","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 ford expedition limited,"$39,400","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 ford expedition max limited,"$39,495","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford f-150 xlt,"$39,499","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 chevrolet camaro 1ss,"$39,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan frontier sv,"$39,720","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan frontier sv,"$39,720","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan frontier sv,"$39,720","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 chevrolet silverado 3500hd lt,"$39,786","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 toyota tundra 4wd sr5,"$39,800","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 mercedes-benz gle 350,"$39,874","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 toyota tacoma trd sport,"$39,923","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan frontier sv,"$39,925","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chevrolet colorado 4wd z71,"$45,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 audi s5 sportback premium plus,"$39,980","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 mazda cx-50 2.5 turbo premium plus package,"$39,981","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota sienna xle,"$39,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 ford expedition max limited,"$39,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 ford bronco black diamond,"$39,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 toyota tacoma trd sport,"$39,989","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 genesis g80 2.5t,"$39,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 mercedes-benz cla 250,"$39,994","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota gr corolla circuit edition,"$39,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 hyundai santa fe calligraphy,"$39,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chevrolet colorado 4wd z71,"$39,999","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 toyota crown xle,"$40,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chevrolet traverse premier,"$40,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 audi a6 premium plus,"$40,221","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan frontier sv,"$40,275","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 infiniti qx80 sensory,"$40,300","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 audi a6 premium plus,"$40,413","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford bronco big bend,"$40,488","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 audi q8 prestige,"$40,688","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan frontier sv,"$40,735","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan frontier sv,"$40,735","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 hyundai palisade calligraphy,"$40,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 ford f-150 xlt,"$40,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford f-150 xlt,"$40,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 audi q5 premium plus,"$40,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan frontier sv,"$41,160","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 chevrolet corvette stingray,"$41,194","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2018 gmc sierra 2500hd denali,"$41,398","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 hyundai palisade limited,"$41,499","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 infiniti qx60 luxe,"$41,499","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 chevrolet blazer rs,"$41,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 chevrolet blazer rs,"$41,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 audi q5 s line premium plus,"$41,516","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 volkswagen atlas 2.0t se w/technology,"$46,720","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chevrolet silverado 1500 custom,"$41,700","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 hyundai santa fe hybrid calligraphy,"$41,729","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 ford bronco outer banks,"$41,823","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 chevrolet suburban lt,"$41,855","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 toyota tacoma sr5,"$41,895","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chevrolet camaro 1ss,"$41,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 genesis g70 2.5t,"$41,967","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 hyundai palisade calligraphy,"$41,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota tacoma 4wd trail edition,"$41,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 ford f-150 platinum,"$42,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 land rover range rover velar r-dynamic s,"$42,126","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 toyota tacoma 4wd trd off-road,"$42,200","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 jaguar e-pace r-dynamic se,"$42,257","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 chevrolet silverado 1500 lt,"$42,400","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 toyota tacoma trd off-road,"$42,495","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 hyundai palisade sel,"$42,498","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 toyota rav4 hybrid hybrid xse,"$42,498","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford bronco black diamond,"$42,498","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 mercedes-benz glc 300,"$42,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford bronco outer banks,"$42,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 toyota tacoma 4wd limited,"$42,598","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chevrolet silverado 1500 lt,"$42,650","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 toyota 4runner limited,"$42,700","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan murano sv,"$42,715","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan murano sv,"$42,715","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota sienna xle,"$42,798","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 mercedes-benz s 450,"$42,887","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 kia telluride sx,"$42,888","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 volkswagen atlas 2.0t peak edition sel,"$42,986","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 volvo xc90 t6 inscription,"$42,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 mercedes-benz c 300,"$42,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2016 chevrolet corvette stingray,"$42,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 maserati grecale gt,"$42,991","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 toyota 4runner limited,"$42,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 volvo xc90 ultimate,"$42,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 bmw 2 series m240i xdrive,"$42,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 infiniti qx80 premium select,"$42,999","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 chevrolet tahoe lt,"$43,100","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 mazda cx-90 phev premium,"$43,105","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 land rover discovery sport core s,"$53,078","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 mercedes-benz gla 250,"$43,488","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 infiniti qx80 premium select,"$43,695","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chevrolet tahoe lt,"$43,747","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan frontier sv,"$43,770","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 land rover range rover,"$43,797","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 genesis gv80 2.5t,"$43,882","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 mercedes-benz c 300,"$43,888","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 mercedes-benz c 300,"$43,888","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 hyundai palisade calligraphy,"$43,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 kia telluride sx prestige x-pro,"$43,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 toyota tundra 2wd sr5,"$43,965","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 mercedes-benz gla 250,"$43,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 mercedes-benz gla 250,"$43,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 mercedes-benz gla 250,"$43,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 nissan z performance,"$43,988","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 nissan pathfinder platinum,"$43,988","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 volvo xc90 recharge plug-in hybrid inscription,"$43,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan murano sv,"$44,245","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 ford f-150 lariat,"$44,277","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota tundra sr5,"$44,299","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 tradesman,"$56,460","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 honda pilot touring,"$45,220","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 chevrolet silverado 1500 ltd rst,"$44,388","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 infiniti qx60 luxe,"$57,820","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 chevrolet silverado 2500hd ltz,"$44,466","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 mercedes-benz gla 250,"$44,488","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 mercedes-benz c 300,"$44,488","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chevrolet silverado 1500 ltz,"$44,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 toyota highlander hybrid platinum,"$44,798","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 toyota 4runner limited,"$44,800","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 gmc sierra 1500 slt,"$44,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford expedition max limited,"$44,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford transit passenger wagon xlt,"$44,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 hyundai palisade calligraphy,"$44,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 toyota grand highlander xle,"$44,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan rogue platinum,"$45,030","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 tradesman,"$52,560","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 nissan pathfinder platinum,"$45,231","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$59,725","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$59,725","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 acura mdx a-spec,"$45,400","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 tradesman,"$52,855","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 gmc sierra 1500 slt,"$45,485","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 mercedes-benz glb 250,"$45,488","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 hyundai palisade limited,"$45,498","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$61,855","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 ram 1500 big horn,"$60,655","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 bmw 8 series m850i xdrive,"$45,863","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 tradesman,"$52,560","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 tradesman,"$52,560","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford mustang gt premium,"$45,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chevrolet tahoe lt,"$55,971","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 chevrolet tahoe lt,"$45,981","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$62,375","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 volkswagen atlas cross sport 2.0t sel,"$51,006","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 mercedes-benz gla 250,"$45,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 mercedes-benz gla 250,"$45,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 chevrolet tahoe z71,"$45,992","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota tundra sr5,"$45,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 chevrolet silverado 2500hd custom,"$45,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 ford f-150 king ranch,"$45,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 volvo xc60 ultimate dark theme,"$45,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 hyundai santa fe calligraphy,"$45,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$62,425","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$62,425","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 tradesman,"$52,805","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 bmw x5 xdrive40i,"$46,164","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 gmc yukon slt,"$46,329","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 land rover range rover sport autobiography,"$46,457","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 mercedes-benz gla 250,"$46,488","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 ford f-150 stx,"$46,495","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan pathfinder rock creek,"$46,505","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan frontier pro-4x,"$46,610","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 infiniti qx55 sensory,"$46,686","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 tradesman,"$56,510","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 volkswagen atlas cross sport 2.0t sel r-line,"$52,021","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 genesis gv80,"$46,891","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 genesis g90 3.3t premium,"$46,973","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 mercedes-benz glb 250,"$46,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford f-150 xlt,"$46,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 maserati ghibli modena,"$97,326","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 audi a7 e premium plus,"$46,994","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 mercedes-benz gls 450,"$46,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan ariya evolve+,"$47,075","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota 4runner limited,"$47,159","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan pathfinder rock creek,"$47,175","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan pathfinder rock creek,"$47,175","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan pathfinder rock creek,"$47,175","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan pathfinder rock creek,"$47,175","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan pathfinder rock creek,"$47,175","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan pathfinder rock creek,"$47,175","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 genesis gv80 advanced +,"$47,255","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 nissan murano sl,"$47,420","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 volkswagen atlas cross sport 2.0t sel r-line,"$51,851","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 volkswagen atlas cross sport 2.0t sel r-line,"$52,021","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan pathfinder rock creek,"$47,600","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan pathfinder rock creek,"$47,600","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan pathfinder rock creek,"$47,600","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 jaguar xf rdyse,"$53,118","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 gmc sierra 1500 slt,"$47,700","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 lincoln corsair grand touring,"$47,795","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 toyota tundra limi,"$47,852","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 gmc yukon xl slt,"$47,867","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 chevrolet silverado 1500 lt trail boss,"$47,889","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford explorer st,"$47,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota 4runner limited,"$47,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 audi s4 premium plus,"$47,989","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan pathfinder sl,"$48,160","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 ford f-150 lariat,"$48,235","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 mazda cx-70 phev premium plus package,"$48,292","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota sienna platinum,"$48,589","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 chevrolet silverado 1500 high country,"$48,632","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chevrolet tahoe lt,"$48,800","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 jaguar f-pace r-dynamic s,"$48,888","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 chevrolet silverado 2500hd custom,"$48,899","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 chevrolet silverado 3500hd cc work truck,"$48,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2017 ford super duty f-350 drw lariat,"$48,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 honda civic type r base,"$48,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 bmw i4 xdrive40,"$65,150","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan murano sl,"$49,140","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan murano sl,"$49,140","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 audi a6 premium plus,"$49,187","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$62,245","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan murano sl,"$49,260","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 jaguar f-pace rdynams,"$66,573","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 land rover defender x-dynamic hse,"$49,488","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 toyota tundra limited,"$49,493","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 gmc yukon denali,"$49,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 bmw x5 sdrive40i,"$49,595","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 cadillac xt5 awd sport,"$49,599","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 chevrolet silverado 1500 ltz,"$49,600","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 lexus ls ls 500,"$57,775","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 toyota 4runner trd off road premium,"$49,700","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan murano sl,"$49,710","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford f-150 king ranch,"$49,824","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 land rover range rover,"$49,848","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 mercedes-benz gle 450,"$49,877","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford bronco wildtrak,"$49,877","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan murano sl,"$49,890","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 audi q7 premium plus,"$49,891","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 ford f-150 xlt,"$49,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 ford mustang gt,"$49,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 bmw i4 edrive40,"$49,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 chevrolet tahoe z71,"$49,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 bmw x3 xdrive30i,"$49,999","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 chevrolet tahoe high country,"$49,999","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 chevrolet silverado 1500 lt trail boss,"$50,037","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan murano sl,"$50,260","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 mercedes-benz gla 250,"$50,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 warlock,"$58,640","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
